"sample_name","subclass","rmax","x","y"
215,"Lamp5",0.17610255303,100.984516,1178.561351
244,"Lamp5",0.312502059838141,171.017247,1214.4361512
279,"Lamp5",0.532953254293146,242.181608,1244.2315153
280,"L5 NP",0.26840932881893,283.139679,1276.5935246
303,"Lamp5",0.365078026604194,58.181706,1138.9687779
304,"L2/3 IT",0.260819811286858,72.786752,1144.7870781
333,"L5 PT",0.303651137245193,62.443035,1131.6908672
335,"Endo",0.252760443407135,312.669276,1280.3111519
393,"L6 PT",0.16300099044,122.049802,1151.3893192
394,"Lamp5",0.16913228193,252.006474,1229.2309589
424,"L6 IT",0.242107360988592,55.549029,1106.9168801
452,"L2/3 IT",0.329822440167801,61.697326,1096.4838228
453,"L5 NP",0.18968715649,86.848318,1124.8344181
454,"L6 PT",0.492463195512259,89.901433,1117.2298895
480,"L5 PT",0.185327777144508,103.062833,1121.5517187
481,"Lamp5",0.19626927685,123.710916,1134.438092
483,"Endo",0.307952285196909,243.534691,1198.4575533
510,"L2/3 IT",0.677112005225043,71.239595,1087.0928545
511,"Lamp5",0.308870137207455,73.678583,1098.8879561
512,"L2/3 IT",0.167768045904263,99.341585,1109.5186059
513,"Lamp5",0.355157854770526,105.676905,1112.3160409
514,"L2/3 IT",0.383290453977575,112.728838,1121.4025745
515,"L4",0.16053878475635,130.710473,1132.257837
517,"VLMC",0.249423244313666,371.877195,1275.2079739
550,"Lamp5",0.1994410049,105.881022,1103.7364888
551,"L2/3 IT",0.459856158750147,120.229083,1111.4587495
552,"Lamp5",0.19847662841,127.552796,1123.5862815
553,"Lamp5",0.18025362672,158.083631,1137.6567983
582,"L2/3 IT",0.293372432930714,53.043464,1072.7816717
583,"Lamp5",0.19999056019,58.628193,1075.7791851
605,"L2/3 IT",0.173149700658319,58.844163,1064.2655295
606,"Lamp5",0.19977087162,78.621162,1080.6545347
607,"L2/3 IT",0.522181559648269,95.008731,1093.3918606
608,"L2/3 IT",0.408298269827976,107.296184,1095.99743
609,"Lamp5",0.264924192759584,119.447784,1103.5612607
610,"L2/3 IT",0.729198548479154,130.01161,1102.4274833
611,"L5 NP",0.16469993890113,139.945473,1116.1201268
612,"Lamp5",0.18479347191,325.050811,1220.0468136
637,"L2/3 IT",0.15142617604,68.506043,1067.849458
638,"L6 PT",0.293369752168849,80.390695,1076.097027
639,"L2/3 IT",0.319848850101509,89.163486,1076.5313372
640,"L6 IT",0.20652051115712,106.559298,1088.9315345
641,"Lamp5",0.19985395589,113.549095,1089.4177583
642,"Lamp5",0.310400436604606,142.806706,1107.8665818
643,"L6 IT",0.418562692545341,153.283371,1113.0822426
644,"L2/3 IT",0.35253193212357,220.162916,1153.77594
645,"L2/3 IT",0.515757541385035,256.625544,1165.6073925
679,"L2/3 IT",0.287417199321313,87.864016,1069.9125401
680,"L6 PT",0.225499073074884,99.904466,1075.389878
681,"L6 IT",0.40702456693713,106.109785,1076.2553841
682,"L2/3 IT",0.350900928210901,105.386285,1082.4559854
683,"Oligo",0.322966076337922,111.020598,1081.3659772
684,"Lamp5",0.19190314381,138.583111,1096.764124
685,"L2/3 IT",0.504707645803941,148.423092,1097.9457728
686,"Lamp5",0.290126841544749,149.519997,1103.5576526
687,"L2/3 IT",0.551939116499346,157.242776,1106.2490001
688,"L2/3 IT",0.367373668042846,179.127063,1123.925087
689,"Lamp5",0.19953196118,260.897804,1170.7624986
712,"L2/3 IT",0.28273105661477,67.512224,1049.5597967
713,"L2/3 IT",0.361577250418545,110.635489,1073.9222197
714,"L2/3 IT",0.596523281842344,124.476653,1085.3691506
715,"Endo",0.301888532523504,136.247859,1089.4891922
744,"L6 PT",0.311240165986589,58.507221,1043.0766471
745,"L5 IT",0.264389008099823,67.718092,1042.5392745
746,"L2/3 IT",0.511762014193508,85.909921,1054.5595987
747,"L2/3 IT",0.25545473651913,102.217425,1069.6883533
748,"L6 IT",0.239248889195317,174.50105,1107.4651019
749,"L6 IT",0.186658045897634,201.597313,1118.8545474
752,"Lamp5",0.156830820283264,438.883791,1258.7755976
753,"Lamp5",0.362594360708806,443.777333,1262.6641811
782,"L6 IT",0.230861122689779,79.90638,1043.7809341
783,"L5 IT",0.298742529781942,85.93966,1043.0914603
784,"Lamp5",0.301198422367548,129.118347,1073.2069767
785,"L5 IT",0.27915865279782,161.430048,1089.5540626
815,"L2/3 IT",0.404490763091654,104.303474,1053.2979803
816,"Lamp5",0.331987934158624,120.34317,1064.442895
817,"L2/3 IT",0.657593899565002,163.775271,1083.1470722
818,"Lamp5",0.300337408784419,178.736969,1098.977572
820,"L2/3 IT",0.438192400706024,290.423769,1157.4059453
823,"VLMC",0.411722877328602,438.897818,1248.3266802
824,"VLMC",0.248896101327614,466.899977,1261.9914409
849,"L2/3 IT",0.280044358845201,61.394277,1012.2420778
850,"Lamp5",0.19986365979,66.054543,1019.6677598
851,"L5 IT",0.165986153497772,92.935137,1033.3459268
852,"L5 IT",0.261277217993553,106.074382,1044.9348625
854,"Endo",0.269700081217745,187.676517,1092.1616185
856,"L2/3 IT",0.439705698590696,214.276315,1106.0216936
857,"L2/3 IT",0.571239991254826,233.819377,1113.6022986
858,"Vip",0.570339973675514,247.902217,1128.7493556
