"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"1169",0,0,0,0,0,0,0,0,0.643358730124406,0,0,0,0,0,0,0,0,0,0,0,0,0
"1171",0,0,0,0,0,0,0,0.640940050544224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173",0,0,0,0,0,0,0,0,0.662151536034932,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174",0,0,0,0,0,0,0,0,0,0,0.695227963120942,0,0,0,0,0,0,0,0,0,0,0
"1175",0.490943738707984,0.149454339196835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176",0.626285096935292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177",0,0,0,0,0.138985673081802,0.388528243432878,0,0,0.106352542690699,0,0,0,0,0,0,0,0,0,0,0,0,0
"1179",0,0,0,0,0.492094147715748,0,0,0,0,0,0,0,0,0,0,0.127626239104845,0,0,0,0,0,0
"1181",0,0,0,0,0,0,0,0.640557258364399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183",0,0,0,0,0,0,0,0,0.447061504677407,0,0,0,0,0,0.186726798644565,0,0,0,0,0,0,0
"1184",0,0,0,0,0,0,0,0,0,0,0,0.638562736301919,0,0,0,0,0,0,0,0,0,0
"1185",0,0,0,0,0,0,0,0.654155153358217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186",0,0.193986079124147,0.46917389819805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188",0.641873445408455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190",0.383766795819079,0,0,0,0,0,0,0,0,0,0,0,0.247958105320541,0,0,0,0,0,0,0,0,0
"1191",0,0,0,0,0,0,0,0,0.6306578642738,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192",0,0,0,0,0,0,0,0,0,0,0,0.626423469996169,0,0,0,0,0,0,0,0,0,0
"1194",0,0,0,0,0,0.620800081646996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199",0,0,0,0,0,0,0,0.641663674017205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200",0.199048850498359,0,0,0,0.133398253358915,0.300914747122668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202",0.193545910082135,0.168085542508248,0,0,0,0.165873722782077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155174590684049,0,0
"1205",0.199048850498359,0.111255139323286,0,0,0,0.1423753491757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119991841036872,0,0
"1206",0,0,0,0,0,0,0,0.632304890847452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211",0,0,0,0,0,0,0,0,0,0,0,0.633222279267751,0,0,0,0,0,0,0,0,0,0
"1213",0,0.139388411358442,0.105793371861871,0,0,0,0,0,0,0,0,0.358621264802394,0,0,0,0,0,0,0,0,0,0
"1214",0.483369421398514,0.174206668947559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218",0.485872906903322,0,0,0,0,0,0,0,0,0,0,0,0.109567005233493,0,0,0,0,0,0,0,0,0
"1220",0,0,0,0,0,0,0,0,0.63750212829126,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222",0,0,0.686173072552912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225",0,0,0,0,0.102994479551648,0,0,0,0,0,0,0.528031600703879,0,0,0,0,0,0,0,0,0,0
"1226",0,0,0,0,0,0,0,0.49629623003143,0,0,0,0,0,0,0.138961597106984,0,0,0,0,0,0,0
"1228",0.379865683049751,0.138694425227675,0,0,0,0,0,0,0,0,0,0,0.108223635145711,0,0,0,0,0,0,0,0,0
"1232",0.493000157965471,0,0,0,0,0,0,0,0,0,0,0,0.10341074259969,0,0,0,0,0,0,0,0,0
"1235",0.639546523072476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1237",0.30299354665915,0,0,0,0,0.349010950344094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239",0.613522434559874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241",0,0,0,0,0,0,0,0,0,0,0,0.658592346034292,0,0,0,0,0,0,0,0,0,0
"1242",0.630043606222175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243",0.510537185918257,0,0,0,0,0,0,0,0,0,0,0.10924125058843,0,0,0,0,0,0,0,0,0,0
"1244",0,0,0,0,0,0,0,0.198395867939907,0,0,0,0,0,0,0.446547918509281,0,0,0,0,0,0,0
"1245",0.511515428138858,0,0,0,0,0,0,0,0,0,0,0,0.104969108608402,0,0,0,0,0,0,0,0,0
"1246",0,0.146377345011101,0,0,0.374342885293107,0,0.133983346007643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247",0,0,0,0,0,0,0,0,0,0,0,0.639544408278448,0,0,0,0,0,0,0,0,0,0
"1249",0,0,0,0,0,0,0,0.640348590766943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253",0,0,0,0,0.104999631458246,0,0,0,0,0,0,0.52011253369239,0,0,0,0,0,0,0,0,0,0
"1254",0,0,0,0.294209662257718,0,0,0,0,0,0,0,0,0,0.382882071713478,0,0,0,0,0,0,0,0
"1255",0,0,0,0,0,0.670017146863287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258",0.373935769149491,0.233850152014727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264",0,0,0,0,0,0.50294247012534,0,0.122055314152736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1265",0,0,0,0,0.153097782460138,0,0,0.495896129694046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266",0,0,0,0,0.115080190449492,0,0,0,0,0.103604318729241,0,0.366622533065666,0,0,0,0,0,0,0,0,0,0
"1267",0.309169391707741,0,0,0,0,0,0,0,0,0,0,0.305062620208861,0,0,0,0,0,0,0,0,0,0
"1268",0,0,0,0,0,0.510349797470665,0,0,0,0,0,0,0,0,0,0,0.116534978110155,0,0,0,0,0
"1269",0.199902653368754,0,0,0,0.168217914651418,0.185609486409889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119407022716675,0,0
"1271",0.477036071327808,0,0,0,0,0,0,0,0,0,0.144419168740319,0,0,0,0,0,0,0,0,0,0,0
"1272",0.346800026897296,0,0,0,0,0,0,0,0,0,0,0,0.10719258029902,0,0,0.112738766981721,0,0,0,0,0,0
"1274",0,0,0,0,0,0,0,0,0,0,0.655892637354129,0,0,0,0,0,0,0,0,0,0,0
"1275",0,0.348976678119944,0.293070939137754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276",0.516823367627841,0,0,0,0,0,0,0,0,0,0,0,0.104811373590946,0,0,0,0,0,0,0,0,0
"1285",0.506346655907288,0,0,0,0,0,0,0,0,0,0,0,0.105685083716136,0,0,0,0,0,0,0,0,0
"1286",0,0,0,0,0.240550403728789,0,0,0,0,0,0,0.377259129660488,0,0,0,0,0,0,0,0,0,0
"1289",0,0,0,0,0.106104947041744,0,0,0,0,0,0,0.545821873200251,0,0,0,0,0,0,0,0,0,0
"1292",0.198736128374635,0,0,0,0.102579485754582,0.185230448479505,0,0.11888575693223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293",0,0,0,0,0,0,0,0,0,0,0,0.629877046971766,0,0,0,0,0,0,0,0,0,0
"1294",0.611178769537081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295",0.375170988791653,0.104366514688692,0,0,0,0,0,0,0,0,0.151176081376614,0,0,0,0,0,0,0,0,0,0,0
"1296",0,0,0,0,0,0,0,0,0,0,0,0,0,0.659666855353831,0,0,0,0,0,0,0,0
"1298",0,0,0,0,0,0,0,0.631128170268398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302",0.646511448545542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304",0,0,0.122735605885908,0,0,0,0,0.389760558609506,0.104406456467626,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305",0.513107374506174,0,0,0,0,0,0,0,0,0,0,0,0.110237157471578,0,0,0,0,0,0,0,0,0
"1306",0.496033513424129,0,0,0,0,0,0,0,0,0,0.115131584883612,0,0,0,0,0,0,0,0,0,0,0
"1307",0.501831890137014,0,0,0,0,0,0,0,0,0,0,0.122774963286587,0,0,0,0,0,0,0,0,0,0
"1308",0,0,0,0,0,0,0,0,0,0,0,0.636263322925272,0,0,0,0,0,0,0,0,0,0
"1310",0,0,0,0,0,0,0,0,0,0,0,0.641969524808303,0,0,0,0,0,0,0,0,0,0
"1311",0.363548238657852,0.225549094318007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312",0.644837845534443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313",0,0,0,0,0.64397037091614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314",0,0,0,0.10294984598879,0,0,0,0.388753274826893,0,0,0,0,0,0,0,0,0,0.141096112485173,0,0,0,0
"1315",0.369461051134284,0,0,0,0,0,0,0,0,0,0.197631609752372,0,0.107322037414837,0,0,0,0,0,0,0,0,0
"1316",0,0,0,0,0,0,0,0,0,0,0,0.643988863590764,0,0,0,0,0,0,0,0,0,0
"1319",0,0,0.18254880180301,0,0,0,0,0,0,0,0.102852833727781,0.360150884996727,0,0,0,0,0,0,0,0,0,0
"1320",0,0.129054866515043,0,0,0,0.37605379324727,0,0,0,0,0.102598486257402,0,0,0,0,0,0,0,0,0,0,0
"1321",0.379647317080256,0,0,0,0,0,0,0,0,0,0,0,0.226856330171319,0,0,0,0,0,0,0,0,0
"1322",0,0,0,0,0,0.679964873036109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326",0.198217265837922,0,0,0,0,0.441680387071838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330",0.631996741501198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331",0,0,0,0,0,0,0,0,0.632630954041527,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335",0,0,0,0,0,0,0,0,0.656712578793591,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338",0,0,0,0.104688689709512,0,0.363456788609189,0,0,0,0.148019505146829,0,0,0,0,0,0,0,0,0,0,0,0
"1341",0,0,0,0,0,0,0,0,0,0,0.651230166769239,0,0,0,0,0,0,0,0,0,0,0
"1342",0.534584710839949,0,0,0,0,0,0,0,0,0,0,0,0.101873826232904,0,0,0,0,0,0,0,0,0
"1343",0.19856905915826,0.110999995393228,0,0,0,0.177028597482867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115075125260682,0,0
"1344",0,0,0,0,0.240411656271216,0.369808993985914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346",0,0,0.127485805463993,0,0,0,0,0.50607311305772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348",0.609223205347586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349",0,0.110160078072841,0,0,0.167785489605612,0.371681543469155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351",0,0,0,0,0,0,0,0,0.648348794886778,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352",0,0,0.102662427099967,0,0,0,0,0.38104857390948,0.131002190962944,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355",0.342744457702637,0,0,0,0,0,0,0,0,0,0,0,0.103939753575239,0,0,0.138677283366718,0,0,0,0,0,0
"1357",0.359526106448684,0.180186852313222,0,0,0,0,0,0,0,0,0,0,0.107945147252052,0,0,0,0,0,0,0,0,0
"1358",0,0,0,0,0,0,0,0.611656524916564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362",0,0,0,0,0,0,0,0,0,0,0,0.658276955441234,0,0,0,0,0,0,0,0,0,0
"1364",0,0,0,0,0,0.70879129710387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365",0.485953778671679,0.169030344409729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369",0,0,0,0,0,0,0,0.664682558714993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1371",0,0,0,0,0,0,0,0.523343848754082,0,0,0,0,0,0,0,0,0.125834206202865,0,0,0,0,0
"1373",0,0,0,0,0,0,0,0.516791116775168,0,0,0,0,0,0,0.103880850451046,0,0,0,0,0,0,0
"1378",0.383488656449509,0.10587599474282,0,0,0,0,0,0,0,0,0.122946660778548,0,0,0,0,0,0,0,0,0,0,0
"1381",0,0,0,0,0,0,0,0,0.627802295647785,0,0,0,0,0,0,0,0,0,0,0,0,0
"1387",0,0,0,0,0,0,0,0.636839508134796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388",0,0,0,0,0.183183768084487,0,0,0.388233145870589,0,0,0.102542162200344,0,0,0,0,0,0,0,0,0,0,0
"1389",0,0,0,0,0,0,0,0.199327629006057,0,0,0,0,0,0,0.342141151402296,0,0.2,0,0,0,0,0
"1390",0.629925003448231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391",0,0,0,0,0,0,0,0.502285558355519,0.140689275635799,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393",0,0,0,0,0,0,0,0,0.653112875216306,0,0,0,0,0,0,0,0,0,0,0,0,0
"1397",0,0,0.660156066963394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398",0.471525552001608,0.143948880880646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1399",0.461694650486205,0,0,0,0,0,0,0,0,0,0.126545325200495,0,0,0,0,0,0,0,0,0,0,0
"1400",0,0,0,0,0,0.659083739706036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401",0,0,0,0,0.103404697491203,0.540231524883626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1403",0,0,0,0,0.662672784009458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1404",0.489853653632198,0.164064208628304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408",0,0,0,0,0,0,0,0.19856905915826,0.113541597529542,0,0,0,0,0,0.346208912637144,0,0,0,0,0,0,0
"1410",0,0,0,0,0,0,0,0,0.106906446870185,0,0,0.490918862700716,0,0,0,0,0,0,0,0,0,0
"1412",0.468552893038086,0,0,0,0,0,0,0,0,0,0.156872397132506,0,0,0,0,0,0,0,0,0,0,0
"1413",0,0,0,0,0,0,0,0,0,0,0,0.641797646650037,0,0,0,0,0,0,0,0,0,0
"1414",0.473322190068039,0.184537317961927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1415",0.358993862914012,0,0,0,0,0,0,0,0,0,0.137712546264687,0,0.104283672986077,0,0,0,0,0,0,0,0,0
"1417",0,0,0,0,0,0.511958555963182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126379316140064,0
"1418",0.199048850498359,0,0.109788576949221,0,0,0,0,0,0,0,0,0.302676947601263,0,0,0,0,0,0,0,0,0,0
"1419",0,0,0,0,0,0,0,0,0,0,0,0,0,0.491986024255896,0,0,0,0,0,0,0,0.125631161612279
"1420",0,0,0,0,0,0,0,0,0,0,0.711553153028906,0,0,0,0,0,0,0,0,0,0,0
"1422",0.180581091322461,0,0.115334796319825,0,0,0,0,0,0,0,0,0.28260816659276,0,0,0,0,0,0,0,0,0,0
"1423",0,0,0,0,0.103221840082908,0,0,0,0,0,0,0.5095314381882,0,0,0,0,0,0,0,0,0,0
"1427",0,0,0,0,0,0,0,0.628593106158238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1428",0,0,0.111330096877639,0,0,0,0,0,0.108284714116531,0,0,0.380318237400298,0,0,0,0,0,0,0,0,0,0
"1429",0,0,0,0,0,0,0,0,0,0,0,0.608604503257373,0,0,0,0,0,0,0,0,0,0
"1430",0,0,0,0,0,0,0,0,0.677610573503667,0,0,0,0,0,0,0,0,0,0,0,0,0
"1431",0.63326963704353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1432",0,0,0.103682035824647,0,0,0.195798864215533,0,0,0,0,0,0,0,0,0.335955593429855,0,0,0,0,0,0,0
"1434",0,0,0,0,0,0,0,0,0,0,0.666848859529576,0,0,0,0,0,0,0,0,0,0,0
"1436",0.490018831762957,0,0,0,0,0,0,0,0,0,0.197392100978221,0,0,0,0,0,0,0,0,0,0,0
"1439",0.519043080423002,0,0,0,0,0,0,0,0,0,0,0,0.104199946612632,0,0,0,0,0,0,0,0,0
"1441",0,0,0,0,0,0,0,0,0,0,0,0,0,0.661932439034436,0,0,0,0,0,0,0,0
"1442",0,0,0,0,0.103411220125724,0.581615720096973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1448",0.198896322145369,0,0,0,0.103447430419402,0.181018121021184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168867320890915,0
"1449",0.479790939665301,0.124458571910157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450",0,0,0,0,0,0,0,0,0.6408588500736,0,0,0,0,0,0,0,0,0,0,0,0,0
"1452",0,0,0,0,0,0,0,0.548733537821629,0,0,0,0,0,0,0,0,0,0,0,0,0.106467304630642,0
"1455",0,0,0,0,0.104273363627693,0,0,0,0,0,0,0.535722263280484,0,0,0,0,0,0,0,0,0,0
"1458",0.351110218536887,0,0.156566262185065,0,0,0,0,0,0.109346504236439,0,0,0,0,0,0,0,0,0,0,0,0,0
"1459",0.618893308889832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1461",0,0,0,0,0,0,0,0,0,0,0,0,0,0.494781476854214,0,0,0,0,0,0,0,0.130147180391122
"1462",0,0,0,0,0.660424209727035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463",0,0,0,0,0,0,0,0.199788112342142,0,0,0,0,0,0,0.49213900451342,0,0,0,0,0,0,0
"1464",0.364105130818089,0,0,0,0,0,0,0,0,0,0.237493600461582,0,0,0,0,0,0,0,0,0,0,0
"1467",0.627946279617793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1469",0.366369992788811,0.134756863401172,0,0,0,0,0,0,0,0,0.104487892464976,0,0,0,0,0,0,0,0,0,0,0
"1471",0,0,0,0,0,0,0,0,0,0,0.703325989518976,0,0,0,0,0,0,0,0,0,0,0
"1473",0,0,0,0,0,0,0,0,0,0,0,0,0,0.512735275626367,0,0,0,0,0,0,0,0.13307980447495
"1474",0.199048850498359,0,0,0,0.132273407658272,0.303027875302969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1475",0,0,0,0,0.631437074614266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1476",0.644951454188185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478",0.490571760227798,0,0,0,0,0,0,0,0,0,0.193122737633569,0,0,0,0,0,0,0,0,0,0,0
"1479",0,0,0,0,0,0,0,0,0,0,0,0.643743181903555,0,0,0,0,0,0,0,0,0,0
"1480",0,0,0,0,0,0,0,0,0,0,0,0.639910865715881,0,0,0,0,0,0,0,0,0,0
"1481",0.643427952367684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1484",0,0,0.108041887756173,0,0,0,0,0,0,0,0,0,0,0.384524215707113,0,0.165358027259176,0,0,0,0,0,0
"1485",0,0,0,0,0,0,0,0,0,0,0.713337441703192,0,0,0,0,0,0,0,0,0,0,0
"1488",0,0.104853001533714,0.158108708135702,0,0,0,0,0,0,0,0,0.371357323778003,0,0,0,0,0,0,0,0,0,0
"1492",0,0,0,0,0,0.663836773698886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495",0.515226903793388,0,0,0,0,0,0,0,0,0,0,0,0.110337687472157,0,0,0,0,0,0,0,0,0
"1496",0,0,0,0,0,0,0,0.390324225482602,0,0,0,0,0,0,0.239921387555126,0,0,0,0,0,0,0
"1498",0.193986079124147,0,0.111239488577703,0,0,0,0,0,0,0,0,0.289310803255245,0,0,0,0,0,0,0,0,0,0
"1500",0.198736128374635,0,0,0,0,0.183103783995356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186646717398939,0.115494590284796,0
"1503",0,0.194884415178549,0.467219954481061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1505",0,0,0,0,0,0.614405870762982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506",0,0,0,0,0,0,0,0,0.646021945671308,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508",0,0,0,0,0,0,0,0,0.650104914603958,0,0,0,0,0,0,0,0,0,0,0,0,0
"1509",0.634005824238956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511",0,0,0,0,0,0,0,0,0,0,0,0.623996670992259,0,0,0,0,0,0,0,0,0,0
"1512",0,0,0,0.664556321586415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1513",0,0,0,0,0,0,0,0,0,0,0,0.629666257073411,0,0,0,0,0,0,0,0,0,0
"1514",0.344150859249824,0,0.258078556827355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1515",0.454755078889478,0,0,0,0,0,0,0,0,0,0.151320443779268,0,0,0,0,0,0,0,0,0,0,0
"1526",0,0,0,0,0,0,0,0,0.63144469819121,0,0,0,0,0,0,0,0,0,0,0,0,0
"1527",0,0,0,0,0,0,0,0,0.629014331951162,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528",0.370463095491201,0,0,0,0,0,0,0,0,0,0.152414947582179,0,0.108276250026233,0,0,0,0,0,0,0,0,0
"1529",0,0,0,0.199932749267569,0,0,0.126324549299882,0,0,0,0,0,0,0.351415719868485,0,0,0,0,0,0,0,0
"1534",0,0,0,0,0,0,0,0,0,0,0.734313102416711,0,0,0,0,0,0,0,0,0,0,0
"1535",0.622408261459564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1537",0,0,0,0,0.172417869609131,0,0,0,0,0,0.519624575515868,0,0,0,0,0,0,0,0,0,0,0
"1539",0,0,0,0,0,0,0,0.198395867939907,0,0,0,0,0,0,0.492200980424258,0,0,0,0,0,0,0
"1544",0.371480518912626,0,0,0,0,0,0,0,0,0,0.116918570634063,0.108152176008717,0,0,0,0,0,0,0,0,0,0
"1548",0.614673288220898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549",0.638076360265454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550",0,0,0,0,0,0,0,0,0,0,0.620859370145963,0,0,0,0,0,0,0,0,0,0,0
"1552",0.618409474738835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558",0,0,0,0,0,0,0,0,0.115930218759687,0,0,0.490174219234444,0,0,0,0,0,0,0,0,0,0
"1560",0.338679550639768,0.111992648530431,0,0,0,0,0,0,0,0,0.167552215605625,0,0,0,0,0,0,0,0,0,0,0
"1562",0.328889439742044,0.105180602521406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116552488408394,0,0,0
"1564",0,0,0,0,0,0,0,0,0,0,0,0,0,0.395778706171402,0.106869658383975,0,0,0,0,0,0,0.118197300207139
"1565",0,0,0,0,0,0,0,0,0.683398759642155,0,0,0,0,0,0,0,0,0,0,0,0,0
"1568",0,0,0,0,0,0,0,0,0.634532632695425,0,0,0,0,0,0,0,0,0,0,0,0,0
"1569",0.521777013420559,0,0,0,0.103493953697165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1571",0,0,0,0,0,0,0,0,0,0,0,0.629067265989843,0,0,0,0,0,0,0,0,0,0
"1572",0,0,0,0,0,0,0,0,0.625623721300707,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573",0,0,0,0,0,0,0,0.193545910082135,0,0,0,0,0,0,0.477871692537311,0,0,0,0,0,0,0
"1575",0,0,0,0,0,0,0,0,0,0,0,0.616326698135755,0,0,0,0,0,0,0,0,0,0
"1576",0.627001355741796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577",0.494752587667392,0.127206703613104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1580",0,0,0,0,0,0,0,0,0.647507263290784,0,0,0,0,0,0,0,0,0,0,0,0,0
"1583",0.179905740563649,0,0,0,0,0.339149070686469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113117887122827,0
"1585",0,0,0,0.102493345645927,0,0,0,0.387982228182162,0,0,0,0,0,0,0,0,0,0.122214052206311,0,0,0,0
"1587",0.365877763236097,0.156103502275115,0,0,0,0,0,0,0,0,0.106193173548871,0,0,0,0,0,0,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0,0.627570096948484,0,0,0,0,0,0,0,0,0,0
"1590",0,0,0,0,0,0,0,0,0.659205653725106,0,0,0,0,0,0,0,0,0,0,0,0,0
"1593",0.483066611278893,0,0.146500546359138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1594",0,0,0,0,0,0,0,0,0,0,0.705378340950552,0,0,0,0,0,0,0,0,0,0,0
"1596",0.338114438879431,0.157001410234575,0.110907534921464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1598",0,0,0,0,0,0,0,0.614370863474637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1599",0,0,0,0,0.674046782950017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602",0.517669550756474,0,0,0,0,0,0,0,0,0,0,0,0.110950527620413,0,0,0,0,0,0,0,0,0
"1603",0,0,0,0,0,0.652413912673417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1604",0.37237605744123,0.105708992862404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115711520365505,0,0,0,0,0,0
"1605",0,0,0,0,0,0,0,0,0,0,0,0.621871030595259,0,0,0,0,0,0,0,0,0,0
"1606",0,0,0,0,0,0.19268715441859,0,0,0.439683628026858,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607",0.179054928511845,0,0,0,0,0,0,0,0.279029332676616,0,0,0.199048850498359,0,0,0,0,0,0,0,0,0,0
"1608",0,0,0,0,0.678506697591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1609",0.653420616137355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1610",0,0.132974107852047,0,0,0,0,0,0,0.10647690164559,0,0,0.352734326475953,0,0,0,0,0,0,0,0,0,0
"1612",0,0,0,0,0,0,0,0,0,0,0.121618468998703,0.480131842499618,0,0,0,0,0,0,0,0,0,0
"1613",0.492114670473032,0.14349278680338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1617",0,0,0,0,0,0,0,0,0,0,0,0.628391998695379,0,0,0,0,0,0,0,0,0,0
"1618",0,0,0,0,0,0,0,0,0,0,0,0.638483601568723,0,0,0,0,0,0,0,0,0,0
