"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"549",-3.0373272188406,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0.381997479229798,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5470",-7,-5.95149483148546,-7,-1.75581158686784,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.44,-5.96324090605104,-7,-7,-7,-7,-7,-7,-5.063432056
"3665",-7,-7,-7,-7,-7,-7,-7,-7,-5,-7,-7,-7,-7,-7,1.7242668887391,-7,-7,-7,-7,-7,-7,-7
"4917",-7,-7,-7,-3.80065303506941,-7,-7,-7,-5.03,-5.0000000013,-7,-7,-7,-7,-5.96324090605104,-4.13909291399585,-7,-7,-7,-7,-7,-7,-7
"705",-7,-7,-7,-7,-5.96969697,-7,-7,-7,-5.95304317378499,-7,-7,1.11424554945795,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2362",-7,-5.96324090605104,-7,-7,1.90931020126912,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1152",-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7,2.65696597419622,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"982",-7,4.38968828281096,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5588",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3.96179292973803,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3895",-7,-7,-7,-7,-7,-5.94583048486562,-7,-7,-7,-7,-7,2.35972835099297,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"729",-7,-7,-7,-7,-7,-7,-7,-5.97027281669395,-7,-7,-7,-7,-7,1.23556409044245,-5.17215816879989,-7,-7,-7,-7,-7,-7,-7
"421",-7,-7,-5.77270475384997,-7,-7,-7,-7,-7,-7,-7,-7,0.774299148983034,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"3375",-5.357339017,-7,-7,-7,-7,-7,-7,-7,-5.95474577623191,-7,-7,1.29973833981124,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2787",-0.8713152654798,-7,-7,-7,-7,-7,-7,-7,-5.0626825633,-7,-7,-4.2475363035844,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3472",-7,-7,-7,-7,-7,-7,-7,-4.08957602066309,-2.50473895926292,-7,-7,-3.32390470164548,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4202",-7,4.9242285858709,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3808",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.15571515532823,-7,2.29212295247071,-7,-7,-7,-7,-7,-7,-7,-7
"3557",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.96681093978727,3.31649076643013,-7,-7,-7,-7,-7,-7,-7
"4817",-2.52894360081958,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-2.17277073521307,-7,-7,-7,-7,-7,-7,-5.134549753,-7,-7,-7
"4573",-5.48192478166989,-3.93448570390804,-7,-7,-5.99270964190846,-7,-7,-7,-7,-7,-7,-3.36087985405653,-7,-5,-7,-7,-7,-7,-7,-7,-7,-7
"3878",-5.95621556881239,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1.26874380106665,-7,-7,-5.749992814,-7,-7,-7,-7,-7,-7,-7
"3546",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.74202234011377,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5122",-7,-7,-7,-7,-7,-7,-7,0.370731708080939,-7,-7,-7,-3.22842401720472,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1360",-7,-7,-4.61874332628352,-7,-7,-7,-7,-4.60539213305104,-7,-7,-7,-5.37465838712042,-7,-3.0307452457,-7,-7,-7,-7,-7,-7,-7,-7
"3799",1.81047751287402,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.22052996933872,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4302",-4.84616746531513,-7,-7,-7,-5.99270964190846,-7,-7,-7,-7,-7,-7,0.280523264628665,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
