"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"144",0,0,0,0,0,0,0,0,0,0,0,0,0,0.750851058148653,0,0,0,0,0,0,0,0
"145",0,0,0.214315149177835,0,0,0.188335640227446,0,0,0,0,0,0.409750313789339,0,0,0,0,0,0,0,0,0,0
"146",0.600545285667332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165855009528295,0,0,0,0,0,0
"147",0,0,0,0,0,0.914637113850116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0.596050891607838,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0,0,0,0,0.856563028155451,0,0,0,0,0,0,0,0,0,0,0
"151",0,0,0,0,0,0,0,0,0,0,0.760744623800765,0,0,0,0,0,0,0,0,0,0,0
"152",0.340085459064946,0.141750419697509,0,0,0,0,0,0,0,0,0,0,0,0.21130300625237,0,0,0,0,0,0,0,0
"153",0,0,0,0,0,0,0,0,0,0,0.134858109505693,0,0,0.73480833539613,0,0,0,0,0,0,0,0
"154",0,0,0,0,0.659365037158041,0,0,0,0,0,0.154686464834451,0,0,0,0,0,0,0,0,0,0,0
"155",0,0,0,0,0,0,0,0,0.639219021760486,0,0,0,0,0.249999943075,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0,0,0,0,0.737635220182128,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,0.662062906927974,0,0,0,0,0,0,0,0.15344892563956,0,0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0.703811259279688,0,0,0,0,0,0,0,0.155258463407306,0,0,0,0,0,0,0,0
"160",0,0,0,0,0.188335640227446,0,0,0,0,0,0.704331163632835,0,0,0,0,0,0,0,0,0,0,0
"161",0.188335640227446,0,0,0,0,0,0,0,0,0,0,0.592055705654883,0,0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,0,0,0,0,0,0.719107628445147,0,0,0,0,0,0,0,0,0,0
"163",0.39742863137369,0,0,0,0,0,0,0,0,0,0,0.394010736449599,0,0,0,0,0,0,0,0,0,0
"164",0.861365252632296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",0,0,0,0,0,0,0,0,0,0,0,0.844287453359175,0,0,0,0,0,0,0,0,0,0
"166",0,0,0,0,0,0.614796438794804,0,0,0,0,0,0,0,0.155802600881444,0,0,0,0,0,0,0,0
"168",0,0,0,0,0,0,0,0,0,0,0.753123399858655,0,0,0,0,0,0,0,0,0,0,0
"169",0.188335640227446,0,0,0,0,0.598953528622496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",0.398376049052501,0,0,0,0,0,0,0,0,0,0,0.393752894221536,0,0,0,0,0,0,0,0,0,0
"171",0,0,0.844249236627597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",0.786267480975078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0,0,0,0,0,0.789725246748934,0,0,0,0,0,0,0,0,0,0
"174",0,0,0,0,0,0,0.236322273923509,0,0,0,0,0.569122104375656,0,0,0,0,0,0,0,0,0,0
"175",0.188335640227446,0.17710859703092,0,0,0,0,0,0,0,0,0,0.393890211920753,0,0,0,0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0,0,0,0,0,0,0,0.882756002923829,0,0,0,0,0,0,0,0
"177",0,0,0.766342345607826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,0,0,0,0,0,0,0,0,0,0,0,0.874928579656208,0,0,0,0,0,0,0,0
"179",0,0,0.183724229201295,0,0,0,0,0,0.635625761946655,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,0,0.729664278535379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",0,0,0,0,0,0,0,0,0,0,0.196434741242269,0.58563721029264,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,0,0,0,0,0,0,0.867420547414905,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0.841149046396046,0,0,0,0,0,0,0,0
