"sample_name","subclass","rmax","x","y"
243,"Sst",0.881370280633342,15791.1723281756,7897.30181732304
244,"L2/3 IT",0.338259489641315,9302.81869119121,14662.8333110217
245,"L6 IT",0.782606699315713,11016.4714115323,6208.86094304055
246,"Lamp5",0.609518197985123,13033.9665525266,14191.9683207362
247,"L6 IT",0.52830169058538,14876.1278395783,5107.22738661446
248,"L2/3 IT",0.546708978478726,493.780864751161,14553.5182224042
249,"L6 IT",0.2281995747375,5420.39634379614,9673.10488689536
250,"L4",0.699263222097946,8923.15592665381,13750.8739870844
253,"Lamp5",0.788208673135669,14526.4734752527,18996.8217452897
254,"L5 IT",0.773120402722022,9722.80384562839,12687.3905558316
255,"L6 PT",0.590469274789496,4343.75907265199,8442.03466380856
256,"L4",0.665962267654421,7533.76861316363,14572.4501211344
257,"L2/3 IT",0.592906164806333,15638.8814872215,15102.7339661916
258,"L2/3 IT",0.713216600273835,13354.2392996666,16957.9502598837
259,"L4",0.572311869173632,1313.04376650968,13401.9133017608
260,"L5 PT",0.612044072654519,16195.4878379162,9970.86596451628
261,"L4",0.817241796550025,4855.06954343449,13668.1562550392
262,"L5 IT",0.883356933567926,11520.4836664258,11663.9325995709
263,"L2/3 IT",0.397541770461342,14773.0847052242,17288.1742463738
264,"Lamp5",0.594631822822924,14375.6574216793,19217.0253686511
265,"L2/3 IT",0.715881405258801,16786.5594593639,17559.3652154308
266,"Pvalb",0.750795990206545,2548.8220622437,14398.989304236
268,"L6 PT",0.413493706715332,11624.9088291906,6469.74327471927
269,"L2/3 IT",0.585094281030112,16856.7802743063,15357.0293391921
270,"Pvalb",0.724058399793165,12191.5642415211,16275.2316200602
271,"L6 IT",0.2453877444125,13505.6140246167,8688.84904023823
272,"L2/3 IT",0.370697480127583,11244.1624321633,15465.152410081
273,"L5 IT",0.428607623461915,6547.23493132542,10696.4695346632
274,"L4",0.548141088913403,5127.6110628116,13179.9602134557
275,"L2/3 IT",0.551251971390208,16914.4657097795,17408.5175917433
276,"L4",0.645730122266926,13036.5437271879,14744.9958038618
277,"L4",0.405478965178689,14254.4110920288,13477.7689397903
278,"L4",0.751414361177327,10718.5872072837,14033.2306257217
279,"L4",0.343428616242579,263.065191292188,10265.0202723233
280,"L2/3 IT",0.49212612000661,396.836209786951,17286.1602038125
281,"L2/3 IT",0.741906911795984,8411.74522545642,17007.9904344396
282,"L5 PT",0.527157470296436,9311.42018832606,10295.0350397482
283,"Sst",0.895389589961252,7258.2237038027,14408.9158671903
284,"L6 IT",0.463572863471741,10520.2398755548,6205.37437067016
285,"L4",0.790546185263489,9734.55043401189,14357.7701716597
286,"L6 PT",0.799700297250486,13757.2831576252,7023.88096126346
287,"Sst",0.858846927051717,12922.4383810124,9470.13760920921
288,"L6 PT",0.864192794508392,8802.37843352829,5415.51943466616
289,"L6 IT",0.42220210562437,11159.097232123,8245.42534520656
290,"L6 PT",0.438478664967468,2735.7528926128,5336.64517302817
291,"L4",0.782382155370756,10666.9274649485,13728.4708968256
292,"Vip",0.384141804508215,11257.8451696386,18070.4071844704
293,"L4",0.711232101419,8468.64056698834,12669.3124739063
294,"L2/3 IT",0.585967962910178,16000.6124686295,17450.34197622
296,"L4",0.637680121086554,11312.990796523,13629.7123321953
297,"L4",0.775133319353833,5392.50025122625,14965.6010528159
298,"L6 PT",0.788755032220402,14636.7714627365,4464.36312781304
300,"L4",0.382735917344116,15219.9365110058,12676.1590102888
302,"Lamp5",0.659680846287555,3038.93469784562,18824.6479203222
303,"L5 IT",0.64587026194285,12063.5936558091,11167.8305031494
304,"L6 PT",0.579765458944806,3564.80444150527,9909.67422940132
306,"L6 PT",0.226160717306616,1711.76957552887,4913.22501977425
307,"L5 IT",0.805081051250993,15585.5783853404,10571.2719971063
308,"L4",0.572775745464599,1275.46366672981,11333.6194696593
309,"Sst",0.765244409986116,11662.3464949503,835.966569690446
310,"L4",0.764533882484885,15473.2948829202,13423.9146261493
312,"L6b",0.394212588670541,9416.43634489484,7092.73467671404
313,"L2/3 IT",0.409078745761244,4530.58836961494,15102.2740645043
314,"Macrophage",0.355991288929195,1520.27252598068,6448.60610029268
315,"L6b",0.488908781502693,1289.84660163584,2738.58169057826
316,"L6 IT",0.790844127671004,4540.73775346489,5798.79644451989
317,"Pvalb",0.38197212397166,16318.1578931849,9416.32828386749
318,"Sst",0.644298446641027,15239.334565103,8860.17593342525
319,"L2/3 IT",0.3973517200191,13013.0642041645,12483.9402804993
320,"L6 PT",0.588140970572236,1416.46825799835,5267.93487742005
321,"L6 PT",0.384062655518702,6338.50912428538,5795.55926894808
323,"L2/3 IT",0.411275994232077,16489.6453139056,15153.9017406553
324,"L6 IT",0.576333627798159,17018.4351053843,7189.95149453279
325,"Vip",0.684737640082476,13882.3974603672,13315.3824365648
326,"Lamp5",0.920338333571042,1334.34048772899,15357.4662558356
327,"L4",0.765630069077507,12882.1475556503,12478.0141654392
328,"Pvalb",0.740108883789887,13668.7380618695,5616.3741156527
330,"L5 PT",0.572928132180333,2701.50281685568,7905.47143715506
331,"L4",0.725071826883377,142.580227657989,10806.5072681594
332,"Sst",0.671997629627883,1298.47748410009,5871.37009257807
333,"L5 PT",0.458954393130996,7392.27160642897,391.317240157692
334,"Lamp5",0.82430238646191,13510.446292955,19207.0416200595
335,"L5 PT",0.872405445677591,5537.06802347095,10902.5763221819
336,"L5 PT",0.579757835292295,13711.8186531888,10021.2332319788
337,"L4",0.37164770615153,5036.57176381068,13117.5833654009
338,"L4",0.779433897837463,5198.9246014725,12645.6912248103
339,"L6b",0.358208335339128,4136.43577161273,3164.47330488004
340,"L4",0.578627084156121,1896.72136347926,13889.900018021
341,"L4",0.596830367074828,14855.2734540628,13306.3742246926
343,"Pvalb",0.750730728760175,15470.9357222206,9656.5945623249
345,"L4",0.608208741051421,2980.86892525362,12384.7211069267
346,"L2/3 IT",0.826714971702137,5331.30217722905,17515.423425806
349,"L6 IT",0.731049728190301,5430.59439719892,5343.22530941723
350,"L2/3 IT",0.556350363564448,3664.83807107891,15455.3465891741
351,"L4",0.622360093124796,12423.5115609933,13127.0516181862
352,"L2/3 IT",0.737469756570717,17576.3138077835,15876.6271689637
353,"L5 IT",0.657149997263042,17157.213839575,11883.4961569499
354,"Sst",0.666995728116859,16177.2191831757,3679.91329352433
355,"Pvalb",0.742493057299892,223.118336061385,16350.1545702007
357,"Pvalb",0.76863125879502,11586.0402053003,8677.78046259484
359,"L6 PT",0.761305326961056,3661.65536425489,4957.02640170967
360,"L4",0.582286310724713,8288.67485842023,12476.9790111401
361,"L4",0.828560212319187,12573.586478258,11998.4035146078
362,"L4",0.652672983755292,17761.348980419,12551.2448647117
363,"L4",0.430081664648449,13327.9639323005,11778.961437901
364,"L5 IT",0.379338541189946,1842.50851988442,11052.7937774652
365,"L2/3 IT",0.516136937900706,14462.6855687077,14559.7405554201
366,"L5 IT",0.404686688783148,13543.110541704,12855.2570551723
367,"L5 IT",0.874229881833049,9603.15496158801,10824.6504143053
369,"L6 PT",0.589756581291836,11053.2276345915,6752.60672497489
370,"L2/3 IT",0.689947241016109,591.064403197655,15773.8903813362
371,"L2/3 IT",0.68117837590904,14929.0852531874,18399.813242868
372,"L5 IT",0.77488535511129,12425.0422088907,11644.0097293883
373,"Lamp5",0.662464025969558,13853.2923367022,8340.74554187002
375,"L5 PT",0.793406634815201,14973.274569914,8601.99945487007
376,"L6 PT",0.832408996461952,15326.1729120248,6803.84742262721
377,"L4",0.579530561072274,448.9800639037,12737.546707342
378,"L2/3 IT",0.741911239957005,12895.1640705877,17651.5408010941
379,"L6 IT",0.7947516009904,8385.24852273625,7058.45385385347
380,"L5 PT",0.454946003063832,5621.07159203048,11171.9820157125
381,"L5 PT",0.293835991913173,15033.1391814718,9049.34356046621
382,"L4",0.607916157853995,10410.846966012,12188.7862680516
383,"L6 IT",0.507611888280522,10845.4152833611,6228.40646215049
384,"L4",0.743931980979301,10659.6153724017,13420.1625940929
385,"Sst",0.75213682297139,7211.33597634281,10841.2826931085
387,"L6 IT",0.823998064718076,12716.7847905872,5513.12044594249
388,"L4",0.769167427985072,6745.51507006932,13142.9359711365
389,"L6 PT",0.364260355114946,5418.17623943275,5818.61988478522
390,"L4",0.737901336205651,2696.12541279772,11802.8347782748
391,"L4",0.610296729647401,6931.51788388722,14644.2014529353
392,"L2/3 IT",0.734318355631656,14323.9862353532,17218.6524948105
393,"L2/3 IT",0.724571535855232,14602.0043568693,17267.1019938618
394,"L4",0.602380549484016,6872.33218728249,11752.0514132978
395,"L5 IT",0.869359006858125,4676.48857379386,10311.4926642022
396,"L4",0.541247237711596,3513.60717916797,11569.9071992975
398,"L2/3 IT",0.56621593536412,16157.3866708814,14546.1759784952
399,"Sst",0.400665715889553,11225.5788765257,12692.5886967135
400,"Pvalb",0.767705641222175,2956.9201872068,5936.57065080533
401,"L2/3 IT",0.717157395369515,10582.6398593384,17166.9671446346
402,"Pvalb",0.775519034845116,3444.02606107669,9549.22090559732
403,"L6 PT",0.552288585703371,16093.2780065369,6424.00513281978
404,"L6 IT",0.715810242040469,9847.66737740266,7572.99468063761
405,"L5 IT",0.647112798106812,6611.4686465612,7718.65430861143
406,"L5 PT",0.625077736169905,2709.48696013532,8967.85182160029
407,"L4",0.670564537363094,16651.7469902512,13337.2950318389
408,"L6 IT",0.372164033688892,12797.8438461998,6590.08853307615
409,"L4",0.641469966710444,1578.21493071151,11376.4597886874
410,"L5 NP",0.379747041661658,2481.65215434508,7171.81624928112
411,"L2/3 IT",0.557662485762315,13186.1714076481,15044.2948570242
412,"L6 PT",0.791295210565915,1701.85940903582,5278.29379238225
413,"L4",0.379157165475261,7285.40582114104,12690.6061343583
414,"L4",0.847874685651346,335.034661925507,12746.9374487284
415,"L2/3 IT",0.759038028593807,9396.58309218381,15924.8038589019
416,"L6 PT",0.520584307707071,13175.3999541308,4740.70386629534
417,"L4",0.65173828809996,8188.63537578792,14278.4822921766
418,"L5 IT",0.421401849381898,5822.3851850837,11183.9799455906
419,"L4",0.79672099741146,1425.80090907014,11792.8811691435
420,"Pvalb",0.708540442166816,11787.6730370205,13146.349469876
421,"Vip",0.423372342772677,3323.76227473962,17729.9303218818
422,"L6 IT",0.830447079227568,16645.4727668472,7971.4334577072
423,"Pvalb",0.598267181554433,2639.43695145466,10359.9650311451
425,"Lamp5",0.887323009378252,15609.8172488112,17455.0512250948
426,"L6 IT",0.58698558269959,11124.3294888728,7938.20320796553
427,"L5 IT",0.766323964019895,9847.02955421485,11049.5252133697
428,"L6 PT",0.460871322838946,13552.947055319,8385.4941983146
429,"Pvalb",0.814561317484421,4525.55845111484,9396.96034716902
430,"L4",0.750931896333222,8366.5974537585,14274.0762337128
431,"L6 PT",0.778648813089765,13934.6562962315,5091.56064616917
432,"L6 PT",0.787775204477862,12501.5440344517,6514.70195161287
433,"Pvalb",0.817686514307154,2171.44476144403,17484.0769312831
434,"L6 IT",0.610492119811646,562.462801151565,4952.76779206979
435,"L2/3 IT",0.747517820648788,11575.303553982,17353.2288250255
436,"L2/3 IT",0.601041619274424,11032.7018082886,17959.2530516379
437,"L5 IT",0.683759943370757,4685.62355710243,11229.592941789
439,"L5 IT",0.592764739740864,16223.2030494376,11309.9818103126
440,"L4",0.664430528313049,3568.92197737528,13382.5490046123
441,"L2/3 IT",0.596361426574333,1043.80054241216,17757.8165186025
442,"L5 IT",0.609457861225492,10223.7042001166,12708.5320227824
443,"Pvalb",0.791449566756403,15981.7203808937,9113.06254860851
444,"L5 IT",0.478836851233092,16882.8059647086,9780.01565318665
445,"L4",0.346776860739946,3614.30637479025,11219.7942651902
446,"L5 PT",0.248319768725,12986.6053385085,7545.40495561433
447,"L6 IT",0.243429180410024,8563.37903634406,10295.4556207469
448,"Pvalb",0.554920007475363,11047.2061332101,7536.44219948505
449,"Pvalb",0.909084731066688,13008.8771940567,8964.39808583454
450,"L5 IT",0.576505848359793,12726.4057741403,10240.2397551167
451,"L5 PT",0.438335635864946,12764.8553452225,8640.03724381453
452,"L2/3 IT",0.731076451258985,14116.9579636798,16693.1148585975
453,"L4",0.380165520670587,575.109456605946,11973.690607555
454,"L6 IT",0.415014499946712,15355.7671295685,8032.41174692643
456,"L6b",0.44233868648807,7772.28084570715,7203.14726627153
457,"L5 IT",0.833973769522846,3369.53361282042,10751.6976759099
458,"L4",0.457861852762372,8973.40797552881,12609.6739578921
459,"L2/3 IT",0.881333888222436,17118.6410752876,16611.6383234321
460,"L5 PT",0.357754004914946,12117.3946974179,9996.03802478772
461,"Pvalb",0.702437889150292,14166.6704441292,11276.3248832619
462,"L2/3 IT",0.530320760717937,10646.9884137544,18585.9230529541
463,"Pvalb",0.844037815683323,15947.3259075299,14963.6026331901
464,"L2/3 IT",0.329283260877446,12045.3626670758,17530.8870610121
465,"L2/3 IT",0.499618758962513,12277.2659602187,17775.9478499378
466,"L4",0.57193212853455,11562.3443402652,13124.3398301368
467,"L5 IT",0.875962678825915,6279.56362018349,9998.94119199928
468,"L5 PT",0.478528633865299,7616.37817212097,9647.72035758145
469,"Pvalb",0.722901225439739,3411.21502335677,9896.70155631515
470,"L6 IT",0.797986589558342,12532.6162448428,5106.41306478558
