"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"1501",0,0,0,0,0,0.103384435089598,0,0,0.704429592430613,0,0,0,0,0,0,0,0,0,0,0,0,0
"1502",0,0,0.100976495571584,0,0,0,0,0,0,0,0,0.620857688063918,0,0,0,0,0,0,0,0,0,0
"1505",0.594065642527658,0,0,0,0,0,0,0,0,0,0,0.168875917464214,0,0,0,0,0,0,0,0,0,0
"1510",0,0,0,0.629873805095066,0,0,0,0,0,0,0,0,0,0.163220831130781,0,0,0,0,0,0,0,0
"1512",0,0,0.144377299007357,0,0,0,0,0,0,0,0,0,0,0,0.466112811393811,0,0,0,0.133324879239561,0,0,0
"1513",0.13749937199799,0,0,0,0,0,0,0,0.520776802774508,0,0,0,0,0,0,0,0,0,0,0.105572429398016,0,0
"1516",0,0,0,0,0,0,0,0.398,0,0,0,0,0,0,0.440879619774,0,0,0,0,0,0,0
"1519",0,0,0,0,0.673304727113574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104445505785693,0
"1521",0,0,0,0,0.650457974707237,0,0,0,0,0.104928173215618,0,0,0,0,0,0,0,0,0,0,0,0
"1523",0,0,0,0,0,0,0,0.653236310678988,0,0,0.14844760003232,0,0,0,0,0,0,0,0,0,0,0
"1527",0.748324599685342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528",0,0,0,0,0,0,0,0,0,0,0,0.749057552166054,0,0,0,0,0,0,0,0,0,0
"1530",0,0.106031492700777,0,0,0,0,0,0.331410853041711,0,0,0.100818954328123,0,0,0,0,0,0,0,0.162601760598806,0,0,0
"1532",0,0,0,0,0,0,0,0,0,0,0,0.836739717284461,0,0,0,0,0,0,0,0,0,0
"1533",0,0,0,0,0,0,0,0,0,0,0,0.821228457982682,0,0,0,0,0,0,0,0,0,0
"1537",0,0,0,0,0.764512756204014,0,0,0,0,0.106847231487875,0,0,0,0,0,0,0,0,0,0,0,0
"1543",0,0,0,0,0,0,0,0,0,0,0.817983837289457,0,0,0,0,0,0,0,0,0,0,0
"1544",0,0,0,0,0,0.149571484625225,0,0.513942098614716,0,0,0,0,0.102007147324749,0,0,0,0,0,0,0,0,0
"1552",0,0,0,0,0,0,0,0,0,0,0.193192898217274,0,0,0.616598951796958,0,0,0,0,0,0,0,0
"1554",0.662295198956775,0,0,0,0,0.111073394434862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1556",0.596389027289111,0,0.128135170032544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1566",0,0,0,0,0,0,0,0.756625172680292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567",0,0,0,0,0,0,0,0.363845071984876,0,0,0,0,0.100960268013934,0.272486562757001,0,0,0,0,0,0,0,0
"1569",0.152,0,0,0,0,0.196407898505275,0,0.132971929731268,0,0,0,0,0,0.165139473535656,0,0,0,0,0.100781758268837,0,0,0
"1570",0,0,0,0,0.121334721271108,0,0,0,0,0,0,0,0,0.58035851235151,0,0,0,0,0,0,0,0
"1581",0,0,0,0,0.134402510088032,0,0,0,0,0,0,0.577547896304959,0,0,0,0.101097124430996,0,0,0,0,0,0
"1584",0,0,0,0,0,0,0,0,0,0,0,0,0,0.659824001408763,0,0,0,0,0,0,0.102497644739146,0
"1585",0,0,0,0,0,0,0,0,0.192452995849587,0,0,0.52547334953889,0,0,0,0,0,0.103942129527454,0,0,0,0
"1590",0,0,0,0,0,0,0,0.365725665879863,0.402947501762132,0,0,0,0,0,0,0,0,0,0,0,0,0
"1593",0,0,0,0,0,0,0,0.860324524485696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1595",0,0,0,0.10129614747516,0,0,0,0,0,0,0.106206152359688,0.49384650948729,0,0,0,0,0,0,0,0,0,0
"1596",0.118680262776841,0,0,0,0,0,0,0,0,0,0,0.530075972674559,0,0,0,0,0,0,0,0,0.101789728093349,0
"1597",0,0,0,0,0,0,0,0.5368700679552,0.243850598425425,0,0,0,0,0,0,0,0,0,0,0,0,0
"1601",0.464599637692346,0.161710371911515,0,0,0,0,0,0,0,0,0.117815937010998,0,0,0,0,0,0,0,0,0,0,0
"1609",0,0,0,0,0,0.26491201911912,0,0,0.129403259090429,0,0,0,0,0.345976902899609,0,0,0,0,0,0,0,0
"1610",0,0,0,0,0,0,0,0,0,0,0,0.66662840551884,0,0,0,0,0,0,0.101985993359186,0,0,0
"1614",0,0,0,0,0,0,0,0,0,0,0,0.697095222469589,0,0,0,0,0,0,0.101611294403947,0,0,0
"1617",0,0,0,0,0.551047839980686,0,0,0,0,0,0,0,0,0,0,0,0.112501086339769,0,0.162345253873144,0,0,0
"1629",0,0,0,0,0,0,0.100408237143181,0,0.139326935846195,0,0,0.328337890493796,0.100236875031709,0,0,0,0,0,0,0,0,0
"1630",0,0.100205390013654,0,0,0,0,0,0,0.168240718370299,0,0,0.362458407399589,0,0,0,0,0,0,0.113631391725262,0,0,0
"1631",0,0,0,0,0.635020860763115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106725511404929,0
"1632",0,0,0,0,0,0,0,0.578038203942526,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
"1634",0,0,0.100165543901758,0,0,0,0.100408237143181,0.379388643328375,0.146122447591832,0,0,0,0,0,0,0,0,0,0,0,0,0
"1635",0,0,0.10062671262894,0,0,0.121842422895753,0,0.582157841574081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1637",0,0,0,0,0,0,0,0.815681089432425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1638",0,0,0,0,0,0.622587162893233,0,0,0,0,0,0.174968224943526,0,0,0,0,0,0,0,0,0,0
"1640",0,0,0,0,0,0,0,0,0.733199666244312,0,0,0,0,0,0,0,0,0,0,0,0,0
"1643",0,0.100264200452405,0,0,0,0,0,0.176596029084612,0.139268145658066,0,0,0.18,0,0,0,0,0,0,0.12933301579705,0,0,0
"1644",0,0,0,0,0,0,0,0,0,0,0,0.803931297295008,0,0,0,0,0,0,0,0,0,0
"1646",0,0,0,0,0,0,0,0.473798158554107,0,0,0,0,0,0,0.264304718781313,0,0,0,0,0,0,0
"1647",0,0,0,0,0,0,0,0.742719739492726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650",0,0,0,0,0,0,0,0.285613619661133,0.120927050966563,0,0,0.175087957431719,0,0,0,0.102292499003045,0,0,0,0,0,0
"1652",0,0,0,0,0,0,0,0.803783363940695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1654",0,0,0,0,0,0,0,0,0,0,0.763363127276152,0,0,0,0,0,0,0,0,0,0,0
"1657",0.2,0,0,0,0,0.169,0,0,0,0,0.160082980714432,0,0,0,0,0,0,0.238853111708048,0,0,0,0
"1666",0.220041215469173,0,0,0,0,0,0,0,0,0,0,0.512456870987015,0,0,0,0,0,0,0,0,0,0
"1667",0.188,0.252836538167076,0,0,0,0,0,0,0.1144931563781,0,0,0,0,0,0,0,0,0,0.101519116839569,0,0,0
"1668",0,0,0.100880589220494,0,0,0,0,0,0,0,0,0.670217502183963,0,0,0,0,0,0,0,0,0,0
"1671",0,0,0,0,0,0,0,0.686937901048256,0.13073508135226,0,0,0,0,0,0,0,0,0,0,0,0,0
"1677",0,0,0,0,0,0.358816201417187,0,0,0,0,0.173795616145972,0,0,0,0,0.12849428640423,0.112077698755771,0,0,0,0,0
"1679",0,0,0,0,0,0.102028995380426,0.139429344952976,0.2,0,0.11933909688511,0,0,0,0,0.2,0,0,0,0,0,0,0
"1682",0,0,0,0,0,0,0,0.774604572108542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1683",0,0.850476026057217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1688",0,0,0,0,0,0,0,0.634787201411651,0,0,0,0.183527605590146,0,0,0,0,0,0,0,0,0,0
"1695",0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.658708411761086,0,0,0,0,0,0,0
"1696",0,0,0,0,0,0,0,0,0,0,0,0,0,0.70321629091635,0,0,0,0,0,0,0,0
"1697",0,0,0,0,0,0,0,0.133058620787587,0,0,0,0.604808325140752,0,0,0,0,0,0,0,0,0,0
"1700",0,0,0,0,0,0,0,0,0,0,0,0.446886598296745,0,0,0,0,0,0,0.124600786199835,0,0.101844984193947,0
"1701",0,0,0,0,0.365844257687468,0,0,0,0,0,0.15375922202951,0.100569561389556,0,0,0,0.132432415557985,0,0,0,0,0,0
"1706",0,0,0,0,0,0,0,0,0.852837273375462,0,0,0,0,0,0,0,0,0,0,0,0,0
"1708",0.121265862050759,0,0,0,0,0.163220831130781,0,0,0,0,0,0.332423078446283,0,0,0,0,0,0.11272226797555,0,0,0,0
"1710",0,0,0,0,0,0,0,0,0,0,0,0.523301486282504,0,0,0,0,0,0.220779563013333,0,0,0,0
"1715",0.323677376567605,0,0.100185134660724,0,0,0,0,0.170471495568764,0,0,0,0,0,0,0,0.105039858678482,0,0,0,0,0,0
"1717",0,0.141416917534136,0.100405974254329,0,0,0,0,0,0,0,0,0.375027718910723,0,0,0,0.128280277065772,0,0,0,0,0,0
"1721",0,0,0,0,0,0,0,0,0.664740876328487,0,0,0,0,0,0,0,0,0,0,0.115410031703587,0,0
"1729",0,0,0,0.102551553397259,0,0.126491717773497,0,0,0,0,0,0.547186669084216,0,0,0,0,0,0,0,0,0,0
"1731",0.2,0,0,0,0,0.124691567013014,0,0,0,0,0,0.353352301779644,0,0,0,0,0,0.102055520891152,0,0,0,0
"1733",0,0.159495032178765,0,0,0,0.100865843289733,0,0,0,0,0.251533791713906,0.137,0,0,0,0,0,0,0,0,0,0
"1738",0,0,0,0,0,0.370733136346036,0,0,0.330946907539034,0,0,0,0,0,0,0.103682842141948,0,0,0,0,0,0
"1743",0.12209641870854,0.100187338995393,0,0,0,0,0,0,0,0,0,0.375014348613698,0,0,0,0,0,0,0.112573760871959,0,0,0
"1744",0,0,0,0,0,0,0,0.65668372887291,0,0,0.131642148254874,0,0,0,0,0,0,0,0,0,0,0
"1748",0,0,0,0,0,0.775159404244199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1750",0.105714772287271,0.161542958470675,0,0,0,0,0,0,0,0,0.365265235823722,0,0.101233356917389,0,0,0,0,0,0,0,0,0
"1751",0,0,0,0,0.303476477468399,0,0,0,0,0,0.333950430117186,0,0.10105791137705,0,0,0,0,0,0,0,0,0
"1752",0,0,0,0,0,0,0,0,0,0,0,0.650771274090183,0,0,0,0,0,0.112116811752107,0,0,0,0
"1756",0,0,0,0,0,0.364517625133794,0,0,0,0,0,0,0,0.16,0,0.160389132780541,0,0.110622119722571,0,0,0,0
"1759",0,0,0.586711338994109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132249824267816,0,0,0
"1761",0,0.100133900876061,0,0,0.114206480460737,0,0,0.170192818707621,0,0,0,0.137,0,0,0,0,0,0,0.104449969713106,0,0,0
"1763",0.149574093900662,0,0,0.438779038645955,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"1764",0,0,0,0,0,0,0,0.508164582593439,0,0,0,0,0,0,0,0,0,0.100510650029602,0.101519116839569,0,0,0
"1765",0,0,0,0,0,0.165965700509836,0.100480060035805,0.147,0.186116125571602,0,0,0,0,0,0,0,0,0,0.160978792373985,0,0,0
"1766",0,0,0,0,0,0,0,0.650470336688894,0.113034489710367,0,0,0,0,0,0,0,0,0,0,0,0,0
"1767",0,0,0,0,0,0,0,0.843930566979368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1769",0,0,0,0,0,0.24505473061367,0,0,0.2,0,0,0.332839762397985,0,0,0,0,0,0,0,0,0,0
"1771",0.170153455482517,0,0,0,0,0,0,0.105563720803907,0,0,0,0.18,0,0,0,0,0,0,0.162601760598806,0,0.100529216076544,0
"1772",0,0,0.22500765705375,0,0,0,0,0.191,0,0,0,0.183643188361018,0,0,0,0,0,0,0.100889782944441,0,0,0
"1773",0,0,0,0,0,0,0,0,0,0,0.854203967445909,0,0,0,0,0,0,0,0,0,0,0
"1775",0,0,0,0,0,0,0,0,0,0,0,0.668952065180218,0,0,0,0,0,0,0,0,0,0
"1776",0,0,0,0,0,0,0,0,0,0,0,0.676958642516772,0.105198579860419,0,0,0,0,0,0,0,0,0
"1778",0,0.146327669867759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160389132780541,0.19,0,0,0,0.251876420217614,0
"1783",0,0,0,0,0,0,0.101643758810311,0.16123932969796,0,0,0.196602199127037,0,0,0.182,0,0,0,0,0.133324879239561,0,0,0
"1784",0.322429560574594,0,0,0,0,0,0,0,0,0,0,0.293013579288894,0,0,0,0,0,0,0.101416283789074,0,0,0
"1785",0,0,0,0,0,0,0,0,0,0,0,0.656657988402037,0,0,0,0,0,0,0,0,0.100973646133339,0
"1786",0.538091859999214,0,0,0.215713826282159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1789",0,0.100463272959572,0,0,0,0,0,0.315444470021718,0,0,0,0.146,0,0,0,0.132432415557985,0,0,0,0,0,0
"1790",0,0,0,0,0,0,0.101809702093807,0.117335917474936,0,0,0,0.49984229575012,0,0,0,0,0,0,0,0,0,0
"1791",0.466337985439154,0,0,0.101481664886022,0,0,0,0,0,0,0,0.166385622589205,0,0,0,0,0,0,0,0,0,0
"1792",0.240810538530682,0,0,0,0,0,0,0,0,0,0,0.538674138281432,0,0,0,0,0,0,0,0,0,0
"1795",0,0,0,0,0.168702625250595,0,0,0,0,0,0.542964572486632,0,0.101701364716241,0,0,0,0,0,0,0,0,0
"1796",0,0,0,0,0,0,0,0,0,0,0,0.703009196856485,0,0,0,0,0,0.101988043944616,0,0,0,0
"1800",0.542677100690048,0,0,0,0,0.109754347213911,0,0,0,0,0,0,0,0,0.102406124663549,0,0,0,0,0,0,0
"1804",0,0,0,0,0,0,0,0.511672578911629,0,0,0,0,0,0,0,0,0,0,0.130343963001953,0,0,0.100914186838853
"1807",0,0,0,0,0,0,0,0.614064924787479,0,0,0,0.166867442081989,0,0,0,0,0,0,0,0,0,0
"1809",0,0,0,0,0.844827013463568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1818",0,0,0,0,0,0.118206270260065,0,0.499088043607279,0,0,0,0,0,0,0.166219069257195,0,0,0,0,0,0,0
"1820",0.113341001691205,0,0,0,0,0,0,0,0,0,0.100351639398443,0.333955300793387,0,0,0,0,0,0,0.13093146284667,0,0,0
"1824",0,0,0,0,0,0.172155890898851,0,0.677523266018957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1825",0,0,0,0,0,0.492404004251426,0,0,0.328003026046082,0,0,0,0,0,0,0,0,0,0,0,0,0
"1826",0,0,0,0.300177268503128,0,0,0,0.156740170933517,0,0,0.320601760598806,0,0,0,0,0,0,0,0,0,0,0
"1827",0,0,0,0,0,0,0,0,0,0,0.167995967587096,0,0,0.591915711864753,0,0,0,0,0,0,0,0
"1828",0,0,0,0,0,0,0,0,0,0,0,0.749865236677949,0,0,0,0,0,0,0,0,0,0
"1830",0,0,0,0,0,0,0,0,0,0,0,0.784322602612084,0,0,0,0,0,0,0,0,0,0
"1832",0,0,0,0,0,0,0,0,0,0,0,0.47516376150773,0.1024088590951,0.178,0,0,0,0,0,0,0,0
"1837",0.638100147774079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101582181808413
"1843",0,0,0,0,0,0,0,0,0,0,0.100727573737599,0.652815657426095,0,0,0,0,0,0,0,0,0,0
"1844",0,0,0,0,0,0.151222958913469,0,0.478270057215038,0,0,0,0.174941310588501,0,0,0,0,0,0,0,0,0,0
"1846",0,0,0,0,0,0,0,0.872668394604857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1847",0.510473012306986,0,0,0,0,0,0,0,0,0,0.147843895100464,0,0,0,0,0.101278640847725,0,0,0,0,0,0
"1848",0,0,0,0,0,0,0,0.533231621596158,0.193344528702492,0,0,0,0,0,0,0,0,0,0,0,0.103721808863587,0
"1849",0,0.100111192555723,0,0,0,0,0.100084223294503,0.185877767160928,0.177832399063677,0,0,0.195,0,0,0,0,0,0,0,0,0,0
"1853",0,0,0,0,0,0,0,0.676748757452369,0,0,0,0,0,0,0,0.102114784537276,0,0,0,0,0,0
"1855",0,0,0,0,0,0,0,0,0,0,0.154664594926704,0,0,0.613133717257196,0,0,0,0,0,0,0,0
"1856",0.121667842337095,0,0,0,0,0,0,0,0,0,0,0.545782008837006,0,0,0.10661768884759,0,0,0,0,0,0,0
"1857",0.761030632910035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1860",0,0,0,0,0.18,0.162728068893412,0.103473032768277,0,0,0.114365401969286,0,0.149782790126366,0,0,0,0,0,0,0,0,0,0
"1861",0.75916700482165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100960404104195,0,0,0,0,0,0
"1862",0,0,0,0,0,0.104749255914434,0,0,0.571640834863765,0.14149159677311,0,0,0,0,0,0,0,0,0,0,0,0
"1864",0,0,0,0,0,0,0,0,0,0,0,0.770532161877753,0,0,0,0,0,0,0,0,0,0
"1866",0.503946091120233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13150526162261,0,0,0.101109256892711,0,0,0
"1870",0.162976902899609,0,0.148179992175975,0,0,0.104718245678674,0,0,0,0,0,0.314958560160718,0,0,0,0,0,0,0,0,0,0
"1872",0,0,0,0,0,0,0,0,0,0,0,0.80236308020708,0,0,0,0,0,0,0,0,0,0
"1874",0,0,0,0.101941998980861,0,0,0,0,0,0,0,0.660910229285947,0,0,0,0,0,0,0,0,0,0
"1876",0.2,0,0,0,0,0,0,0,0,0,0,0.448087473671766,0,0,0,0,0,0,0,0,0,0.101566031795412
"1877",0,0,0,0,0,0.165,0,0,0,0,0.278813832447756,0.2,0,0,0,0.101067722740438,0,0,0,0,0,0
"1879",0,0,0,0,0,0,0,0,0.753707882451912,0,0,0,0,0,0,0.104173426749405,0,0,0,0,0,0
"1880",0,0,0,0,0,0.836030487097734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1883",0,0.4843618234048,0,0,0,0.104913668197377,0,0,0,0,0,0.134352762898365,0,0,0,0,0,0,0,0,0,0
"1885",0.113660754714415,0,0,0,0,0,0,0,0,0,0,0.464372261637414,0.101336566104194,0,0,0,0,0,0,0,0,0
"1886",0.496719146951646,0,0,0,0,0,0,0,0.169158227554447,0,0,0,0,0,0,0,0,0,0.114373596177686,0,0,0
"1887",0,0,0,0,0,0,0,0,0,0,0,0.585877791762102,0.101834515547352,0,0,0,0,0,0,0,0,0
"1888",0,0,0,0,0.82174974969395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1891",0.666949036574725,0,0,0,0,0.168473508801609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1893",0.348765577783975,0,0,0,0,0,0,0.132613619661133,0,0,0,0,0,0,0,0,0,0,0,0,0.102392578292507,0.193
"1896",0.2,0,0,0,0,0.645519943426193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1899",0,0,0,0,0,0,0,0,0,0,0.171567719016701,0,0,0.604504802436568,0,0,0,0,0,0,0,0
"1901",0,0,0,0,0,0,0,0.616673105001698,0,0,0.115808734587951,0,0,0,0,0,0,0,0,0,0,0
"1906",0,0,0,0,0,0.12085616873974,0,0.656095938570234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1912",0,0,0,0,0,0,0,0.649844698045857,0,0,0,0,0,0.103304575299088,0,0,0,0,0,0,0,0
"1914",0,0,0,0,0,0,0,0,0.669457851708863,0,0,0,0,0,0,0.103480974007282,0,0,0,0,0,0
"1916",0,0,0,0,0,0.108458238066362,0,0,0.403254836883902,0,0,0,0,0,0,0.13150526162261,0,0,0,0,0,0
"1919",0,0,0,0.101749297433578,0.4494641371559,0,0,0,0,0,0.113631391725262,0,0,0,0,0,0,0,0,0,0,0
"1920",0,0,0,0,0,0,0,0.107635710434273,0,0,0,0.606558020580329,0,0,0,0,0,0,0,0,0,0
"1922",0,0,0,0,0,0,0,0,0.839453173704321,0,0,0,0,0,0,0,0,0,0,0,0,0
"1923",0.524739252493826,0,0.11295813746604,0,0,0,0.101781439154148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1925",0.147142573342248,0,0,0,0,0,0.101575545249177,0.378,0.113128391010851,0,0,0,0,0,0,0,0,0,0,0,0,0
"1926",0,0,0,0,0,0,0,0,0.111032481803942,0,0,0.642474097490537,0,0,0,0,0,0,0,0,0,0
"1928",0,0,0,0,0,0,0,0.11154790935331,0,0,0,0.540068750904477,0,0,0,0.101279002960981,0,0,0,0,0,0
"1931",0,0,0,0,0,0,0,0,0.135296242947977,0,0,0.534512398686069,0,0,0,0.102294983767034,0,0,0,0,0,0
"1932",0,0,0.231978991923619,0,0,0,0.100080710484404,0.347260132084364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1935",0.660848839027839,0,0,0,0,0,0,0,0,0,0,0.175653003732735,0,0,0,0,0,0,0,0,0,0
"1937",0,0,0,0,0,0.569387556014169,0,0,0.163341005448818,0,0,0,0,0,0.105291150302692,0,0,0,0,0,0,0
"1943",0,0,0,0,0,0,0,0,0,0,0,0,0,0.75855191493485,0,0,0,0,0,0,0,0
"1944",0,0,0,0,0,0.301721054981905,0,0,0.142455365857171,0,0,0.161904399497276,0,0.115104137104884,0,0,0,0,0,0,0,0
"1948",0,0,0,0.269709158065333,0,0,0,0.169507279226525,0,0,0,0,0,0,0.131449266637653,0,0,0.12933301579705,0,0,0,0
"1951",0,0,0,0,0,0.442552985234243,0,0,0.165611696685572,0,0,0,0,0,0,0,0,0,0.162601760598806,0,0,0
"1954",0.164180855378737,0,0,0,0,0,0,0,0,0,0,0.552537568207263,0.102032355410273,0,0,0,0,0,0,0,0,0
"1963",0,0,0,0,0,0,0,0.655535588964691,0,0.106329936977809,0,0,0,0,0,0,0,0,0,0,0,0
"1965",0,0,0,0,0,0,0,0,0,0,0,0.699989785493436,0.101351011683451,0,0,0,0,0,0,0,0,0
"1966",0,0,0,0,0.575389008541433,0,0,0,0,0,0.162601760598806,0,0,0,0,0.101410490810785,0,0,0,0,0,0
"1968",0.115271651869286,0,0,0,0,0,0,0,0,0.104104374133739,0,0.511183696506608,0,0,0,0,0,0,0,0,0,0
"1972",0.119511586437077,0,0,0,0,0,0,0,0,0,0,0.499811787660786,0,0.101477620652706,0,0,0,0,0,0,0,0
"1973",0.195,0,0,0,0,0.147330876458805,0,0,0,0,0,0.340199395540572,0,0,0.103196371808134,0,0,0,0,0,0,0
"1974",0,0,0,0,0,0,0,0.471718734522026,0,0,0,0.11954681554981,0,0,0,0,0,0,0.11481334778808,0,0,0
"1977",0.162976902899609,0,0.12188260002432,0,0,0.157546408528326,0,0,0,0,0.199,0,0.100832275033518,0,0,0,0,0,0,0,0,0
"1978",0,0,0,0,0,0,0,0.569806804448612,0.124714714087085,0,0,0,0,0,0,0,0,0,0,0,0.102340444465815,0
"1981",0.120725000320001,0,0,0,0,0,0,0,0,0,0,0.343685111609486,0,0,0.103602912549344,0.13093146284667,0,0,0,0,0,0
"1982",0,0.26165025048744,0,0,0,0,0,0,0,0,0,0.331898281986673,0,0,0,0.101670647056615,0,0,0,0,0,0
"1989",0,0.100243127828319,0,0,0,0,0,0.129941213811884,0,0,0,0.318951936459907,0,0,0,0,0,0,0.105816712222341,0,0,0
"1990",0,0,0.100176787994833,0,0,0,0,0,0,0,0,0.505323391722368,0,0,0,0,0,0,0.104869854331452,0,0,0
"1991",0,0,0,0,0,0,0,0.162976902899609,0,0,0,0.177966819737112,0.122419361741958,0.193,0,0,0,0,0.100815517170534,0,0,0
"1994",0,0,0,0,0,0,0,0.542873949182897,0,0,0.125530251696805,0,0,0,0.106647890046101,0,0,0,0,0,0,0
"1997",0.632402786367137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125871238777253,0,0,0,0,0
"1999",0,0,0,0,0.522502428443047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234338700707091,0,0,0
"2000",0,0,0,0,0.294949128534217,0,0,0,0,0,0.179,0,0,0,0,0.13150526162261,0,0,0,0,0.103091573134718,0
"2003",0,0,0,0,0,0.102581352459469,0,0,0,0,0,0.695385787263595,0,0,0,0,0,0,0,0,0,0
"2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0.595444757022597,0,0,0,0,0,0.113561590280972,0,0
"2006",0,0,0.21906646267354,0,0,0,0,0,0,0,0.100345522226752,0.340478782353732,0,0,0,0,0,0,0,0,0,0
"2018",0,0,0,0,0.120739310365793,0,0,0,0,0,0,0.65448703449585,0,0,0,0,0,0,0,0,0,0
"2022",0,0,0,0,0,0,0,0,0,0,0.130305762978442,0,0,0.592440374375946,0,0,0,0,0,0,0,0
"2026",0,0.100937097708848,0,0,0,0,0,0,0.193269638462843,0,0,0.571241959556879,0,0,0,0,0,0,0,0,0,0
"2028",0,0,0,0,0,0,0.650951321770238,0,0,0,0,0,0,0,0,0.13131548830583,0,0,0,0,0,0
"2034",0.695678843734626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2038",0,0,0,0,0,0,0,0.382,0,0,0,0.294504295454976,0,0,0.100973893537693,0,0,0,0,0,0,0
"2039",0,0,0,0,0,0,0,0,0,0,0.78721366363173,0,0,0,0,0,0,0,0,0,0,0
"2042",0,0,0,0,0,0,0,0.48380181372021,0.127628038409723,0,0,0.10054321497004,0,0,0,0,0,0,0,0,0,0
"2043",0,0,0,0,0,0,0,0,0.376039003052442,0,0,0.294063593003498,0,0,0,0,0,0,0,0.102921033514306,0,0
"2046",0.119002285807315,0,0,0,0,0,0,0.101618672818895,0,0,0,0.371870085031581,0,0,0,0,0,0,0.113029582924424,0,0,0
"2047",0,0,0,0,0,0,0,0.753561719644402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2049",0,0,0,0,0,0,0,0,0,0,0,0,0,0.696819437231642,0,0,0,0,0,0,0,0
"2051",0,0,0.113891742453576,0,0,0,0,0.2,0,0,0,0.31784702993115,0.101591455004798,0,0,0,0,0,0,0,0,0
"2052",0.129545029544095,0,0,0,0,0.101877219063388,0,0,0,0,0,0.54137204497343,0,0,0,0,0,0,0,0,0,0
"2053",0,0,0.122351795525746,0,0,0,0,0.354825500309003,0,0,0,0,0,0,0,0,0,0,0.263533281584832,0,0,0
"2054",0,0,0.100123388260697,0,0,0,0,0.179518671131811,0.151913646123668,0,0,0,0,0.178,0,0,0,0,0.100084223294503,0,0,0
"2055",0,0,0,0,0,0,0,0,0,0,0,0.701951341232117,0,0,0.101483272597411,0,0,0,0,0,0,0
"2057",0,0,0,0,0,0,0,0,0,0,0.656688785369229,0,0,0,0,0.104090245046234,0,0,0,0,0,0
"2058",0,0,0,0,0,0,0,0.65828727187606,0.146434792591336,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060",0,0,0,0,0,0,0.107999963293151,0,0,0,0,0,0,0.55792025267784,0,0,0,0,0,0,0,0
"2062",0.820714478677963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068",0,0,0,0,0,0,0,0.637852690570003,0,0,0,0,0,0,0.185250762802441,0,0,0,0,0,0,0
"2069",0,0,0,0,0,0,0,0,0,0,0.187025388481243,0,0,0.595069922946283,0,0,0,0,0,0,0,0
"2070",0.615383527834392,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
