"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"5453",328.60651,326.8495359,"query.iter3_cl5","cl209_e22_Nphs1_L6_IT",0.315497350745134,"L6 IT","Ex"
"5457",822.92959,218.284433,"query.iter3_cl1","cl126_e44_Traf5_L6_CT",0.5,"L6 PT","Ex"
"5459",180.1515,236.2310695,"query.iter2_cl3","cl127_i44_Nlrx1_Sst",0.164859648656339,"Sst","Inh"
"5473",580.52388,476.1744525,"query.iter2_cl2","cl1002_i29_Nts_Sst",0.170075895909286,"Sst","Inh"
"5480",1195.40589,72.0327986,"query.iter2_cl4","cl23_i132_Myh13_Sst",0.5,"Sst","Inh"
"5481",1259.43536,831.206658,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.314265546617935,"L2/3 IT","Ex"
"5482",1028.80057,858.3849328,"query.iter3_cl0","cl211_e22_Ascl5_L23_IT",0.170075895909286,"L2/3 IT","Ex"
"5484",184.95588,78.2918035,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.000926367699341835,"Macrophage","Glia"
"5488",237.5449,588.2389395,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.162162077789924,"Macrophage","Glia"
"5490",296.37025,406.5689971,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.029520194662656,"L5 PT","Ex"
"5492",896.13125,781.6403338,"query.iter3_cl4","cl145_e37_Zfat_L4",0.5,"L4","Ex"
"5493",237.20551,917.8360107,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.317300061326182,"L2/3 IT","Ex"
"5494",546.77708,217.6487667,"query.iter2_cl3","cl21_i137_Thumpd2_Sst",0.0769649899895016,"Sst","Inh"
"5495",296.66831,544.9822258,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0260545472963501,"Macrophage","Glia"
"5498",91.54911,450.7363069,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.077683497116913,"L5 PT","Ex"
"5499",111.02941,207.4116062,"query.iter3_cl3","cl125_e44_Agmat_L23_IT",0.314884514498043,"L2/3 IT","Ex"
"5509",1069.6157,257.4349633,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.5,"L6 IT","Ex"
"5511",267.00204,896.8746662,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.315497350745134,"L2/3 IT","Ex"
"5512",674.43601,926.9572227,"query.iter3_cl3","cl210_e22_Spaca6_L23_IT",0.316705027244092,"L2/3 IT","Ex"
"5513",1285.17091,553.7192666,"query.iter3_cl6","cl13_n153_Ctla2a_Endo",0.162162077789924,"Endo","Endo"
"5518",287.95019,893.2334138,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.298860039944531,"L2/3 IT","Ex"
"5519",250.17339,629.402936,"query.iter3_cl4","cl186_e26_Zfp882_L4",0.5,"L4","Ex"
"5522",132.98198,198.1599884,"query.iter3_cl5","cl2_e381_Rgs2_L6_IT",0.5,"L6 IT","Ex"
"5523",1175.85442,290.846271,"query.iter3_cl5","cl172_e31_Htr6_L6_IT",0.317300061326182,"L6 IT","Ex"
"5526",819.89145,85.9006506,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"5527",798.58784,944.4101547,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0243492716572614,"Macrophage","Glia"
"5529",320.58276,472.474819,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.156577441529148,"Endo","Endo"
"5535",224.77017,821.6193115,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"5536",445.49345,621.8196442,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0762440491264995,"Macrophage","Glia"
"5538",432.56786,206.2707663,"query.iter3_cl5","cl2_e381_Rgs2_L6_IT",0.169222586298105,"L6 IT","Ex"
"5539",957.23204,672.125989,"query.iter3_cl4","cl108_e49_NA_L4",0.5,"L4","Ex"
