"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"69705",1110.14985,459.722828,"query.iter2_cl4","cl241_i20_Fv1_Pvalb",0.5,"Pvalb","Inh"
"69708",1160.70253,242.661303,"query.iter3_cl4","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"69709",1212.19013,31.744693,"query.iter3_cl9","cl165_n33_Kdelr3_VLMC",0.5,"VLMC","Glia"
"69710",1209.59041,25.375883,"query.iter3_cl2","cl1011_n13_Enpp6_Oligo",0.234358291223104,"Oligo","Glia"
"69783",1019.61414,863.427932,"query.iter3_cl0","cl66_e71_Serpinb11_L6b",0.0819178376258774,"L6b","Ex"
"69784",1058.53429,686.634202,"query.iter3_cl0","cl83_n62_Ccl19_VLMC",0.2192890130405,"VLMC","Glia"
"69785",1090.38359,586.348558,"query.iter2_cl0","cl49_i90_Gpr149_Pvalb",0.5,"Pvalb","Inh"
"69786",1098.64458,528.410875,"query.iter3_cl0","cl83_n62_Ccl19_VLMC",0.2192890130405,"VLMC","Glia"
"69787",1132.65891,368.66204,"query.iter3_cl1","cl165_n33_Kdelr3_VLMC",0.5,"VLMC","Glia"
"69788",1138.23059,365.102782,"query.iter3_cl2","cl160_i34_NA_Pvalb",0.234358291223104,"Pvalb","Inh"
"69790",1143.68019,337.902559,"query.iter3_cl4","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69791",1179.29015,178.004199,"query.iter3_cl5","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"69792",1191.0187,152.64954,"query.iter3_cl6","cl130_n43_Nat8_Astro",0.5,"Astro","Glia"
"69859",987.1846,1037.035479,"query.iter2_cl3","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"69860",980.82027,1033.406689,"query.iter2_cl3","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69861",989.91865,1022.37381,"query.iter3_cl0","cl41_n102_Selplg_Macrophage",0.234358291223104,"Macrophage","Glia"
"69862",995.4064,1015.02836,"query.iter3_cl0","cl98_n56_Cnn1_SMC",0.229603658377577,"SMC","Endo"
"69863",997.26162,993.761095,"query.iter3_cl6","cl16_n148_Cml3_Astro",0.5,"Astro","Glia"
"69867",1090.7253,595.03396,"query.iter2_cl6","cl119_i46_Ccdc38_Pvalb",0.5,"Pvalb","Inh"
"69868",1123.37476,425.650021,"query.iter3_cl9","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"69869",1133.62915,417.989125,"query.iter2_cl1","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69871",1193.79478,158.323877,"query.iter3_cl2","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"69872",1195.31608,135.646461,"query.iter3_cl9","cl32_n118_Opalin_Oligo",0.5,"Oligo","Glia"
"69873",1195.79906,127.068055,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69874",1202.73262,122.31792,"query.iter3_cl2","cl83_n62_Ccl19_VLMC",0.234358291223104,"VLMC","Glia"
"69875",1219.9196,27.737324,"query.iter3_cl6","cl32_n118_Opalin_Oligo",0.5,"Oligo","Glia"
"69943",1005.19821,1004.764624,"query.iter3_cl3","cl165_n33_Kdelr3_VLMC",0.238873904950228,"VLMC","Glia"
"69944",1001.89395,996.73967,"query.iter3_cl3","cl41_n102_Selplg_Macrophage",0.5,"Macrophage","Glia"
"69945",1022.57928,908.598261,"query.iter2_cl6","cl230_i21_Brca2_Pvalb",0.5,"Pvalb","Inh"
"69946",1025.97652,890.021554,"query.iter3_cl2","cl165_n33_Kdelr3_VLMC",0.5,"VLMC","Glia"
"69948",1058.01882,764.824332,"query.iter3_cl8","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"69949",1055.69251,757.696721,"query.iter3_cl3","cl184_n28_Pf4_Macrophage",0.0778243455840267,"Macrophage","Glia"
"69950",1065.24857,727.12764,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69952",1091.83636,616.294082,"query.iter3_cl2","cl165_n33_Kdelr3_VLMC",0.234358291223104,"VLMC","Glia"
"69954",1111.61478,531.684671,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.243169570646382,"Macrophage","Glia"
"69959",1202.66765,132.430056,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69960",1221.46201,53.569137,"query.iter3_cl2","cl44_e96_Chrna6_L5_PT",0.224588600805145,"L5 PT","Ex"
"70028",1017.53059,947.951709,"query.iter3_cl5","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"70029",1018.54191,956.308835,"query.iter3_cl9","cl128_n44_ATP8_SMC",0.5,"SMC","Endo"
"70030",1034.66814,887.69362,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.0819178376258774,"Oligo","Glia"
"70031",1031.55014,882.64902,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.229603658377577,"Oligo","Glia"
"70032",1049.33374,837.123079,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.0562052923276818,"Oligo","Glia"
"70034",1050.38733,815.109356,"query.iter3_cl1","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70035",1056.06906,773.207056,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"70036",1070.30781,732.095407,"query.iter3_cl5","cl83_n62_Ccl19_VLMC",0.234358291223104,"VLMC","Glia"
"70037",1074.01231,711.395919,"query.iter3_cl1","cl32_n118_Opalin_Oligo",0.5,"Oligo","Glia"
"70038",1102.7223,595.753148,"query.iter3_cl0","cl230_i21_Brca2_Pvalb",0.0778243455840267,"Pvalb","Inh"
"70039",1103.10907,583.016782,"query.iter3_cl0","cl32_n118_Opalin_Oligo",0.224588600805145,"Oligo","Glia"
"70040",1143.12972,406.961161,"query.iter3_cl5","cl32_n118_Opalin_Oligo",0.5,"Oligo","Glia"
"70042",1156.44007,353.664927,"query.iter2_cl1","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70044",1200.15576,180.289234,"query.iter3_cl0","cl1007_i56_NA_Pvalb",0.0778243455840267,"Pvalb","Inh"
"70046",1213.97529,115.298568,"query.iter3_cl9","cl165_n33_Kdelr3_VLMC",0.5,"VLMC","Glia"
"70047",1228.93603,58.477303,"query.iter3_cl2","cl1011_n13_Enpp6_Oligo",0.238873904950228,"Oligo","Glia"
"70106",1032.61573,923.5967,"query.iter3_cl0","cl83_n62_Ccl19_VLMC",0.0778243455840267,"VLMC","Glia"
"70107",1030.50764,915.341426,"query.iter3_cl0","cl32_n118_Opalin_Oligo",0.0859286695313997,"Oligo","Glia"
"70108",1050.32472,829.377823,"query.iter3_cl0","cl41_n102_Selplg_Macrophage",0.201391847123238,"Macrophage","Glia"
"70109",1060.16369,812.722094,"query.iter3_cl7","cl219_n22_Pdzph1_Astro",0.5,"Astro","Glia"
"70110",1059.34247,802.767015,"query.iter2_cl0","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"70111",1067.28446,791.075068,"query.iter3_cl4","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"70112",1079.28074,715.3271,"query.iter3_cl8","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70113",1090.71073,676.405641,"query.iter3_cl0","cl1008_e40_NA_L5_IT",0.0202119896684543,"L5 IT","Ex"
"70114",1092.01536,669.367819,"query.iter3_cl1","cl41_n102_Selplg_Macrophage",0.5,"Macrophage","Glia"
"70115",1112.91266,597.322391,"query.iter3_cl0","cl188_i26_Cgn_Pvalb",0.0693958692118049,"Pvalb","Inh"
"70116",1125.11836,539.232368,"query.iter3_cl6","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"70117",1159.08314,377.674021,"query.iter3_cl3","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70118",1166.68629,331.336926,"query.iter3_cl0","cl165_n33_Kdelr3_VLMC",0.0859286695313997,"VLMC","Glia"
"70119",1195.67359,206.070917,"query.iter3_cl2","cl32_n118_Opalin_Oligo",0.234358291223104,"Oligo","Glia"
"70121",1239.02981,20.02704,"query.iter3_cl1","cl41_n102_Selplg_Macrophage",0.5,"Macrophage","Glia"
"70190",998.44152,1100.734111,"query.iter2_cl3","cl230_i21_Brca2_Pvalb",0.5,"Pvalb","Inh"
"70191",1017.40047,1017.154879,"query.iter2_cl5","cl241_i20_Fv1_Pvalb",0.5,"Pvalb","Inh"
"70192",1025.00622,980.290763,"query.iter2_cl1","cl13_n153_Ctla2a_Endo",0.5,"Endo","Endo"
"70193",1038.70391,942.878591,"query.iter3_cl6","cl16_n148_Cml3_Astro",0.238873904950228,"Astro","Glia"
"70194",1065.90448,810.072592,"query.iter3_cl1","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70195",1066.38556,798.752181,"query.iter3_cl3","cl188_i26_Cgn_Pvalb",0.238873904950228,"Pvalb","Inh"
"70196",1066.71783,805.264683,"query.iter2_cl6","cl230_i21_Brca2_Pvalb",0.5,"Pvalb","Inh"
"70197",1073.65455,774.416898,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.0859286695313997,"L6 PT","Ex"
"70198",1106.06085,619.094417,"query.iter3_cl4","cl41_n102_Selplg_Macrophage",0.5,"Macrophage","Glia"
"70199",1163.12511,375.83587,"query.iter3_cl4","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"70201",1246.84594,21.60494,"query.iter3_cl5","cl41_n102_Selplg_Macrophage",0.238873904950228,"Macrophage","Glia"
"70270",1025.37517,998.728124,"query.iter3_cl7","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"70271",1026.20878,987.405147,"query.iter2_cl3","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"70272",1038.17592,959.858626,"query.iter3_cl5","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"70273",1040.26634,951.746922,"query.iter3_cl9","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"70275",1057.62204,871.063402,"query.iter3_cl1","cl165_n33_Kdelr3_VLMC",0.5,"VLMC","Glia"
"70277",1134.5259,541.52267,"query.iter3_cl6","cl16_n148_Cml3_Astro",0.7807109869595,"Astro","Glia"
"70279",1190.60663,277.042673,"query.iter3_cl4","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"70280",1195.76615,273.02289,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.224588600805145,"Oligo","Glia"
"70281",1195.27357,250.517103,"query.iter3_cl2","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70282",1203.52029,250.430501,"query.iter3_cl2","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"70283",1219.66136,181.912154,"query.iter3_cl6","cl130_n43_Nat8_Astro",0.5,"Astro","Glia"
"70284",1217.81712,146.174208,"query.iter3_cl2","cl165_n33_Kdelr3_VLMC",0.229603658377577,"VLMC","Glia"
"70285",1248.12815,51.372711,"query.iter3_cl5","cl32_n118_Opalin_Oligo",0.238873904950228,"Oligo","Glia"
"70286",1254.49496,13.79441,"query.iter3_cl4","cl41_n102_Selplg_Macrophage",0.5,"Macrophage","Glia"
"70359",1034.08914,986.411865,"query.iter3_cl2","cl188_i26_Cgn_Pvalb",0.234358291223104,"Pvalb","Inh"
"70360",1052.89764,902.218786,"query.iter3_cl8","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"70361",1113.6668,650.568381,"query.iter3_cl0","cl184_n28_Pf4_Macrophage",0.0736495693113381,"Macrophage","Glia"
"70362",1126.28044,597.875652,"query.iter3_cl0","cl41_n102_Selplg_Macrophage",0.234358291223104,"Macrophage","Glia"
"70363",1137.5938,550.534575,"query.iter3_cl0","cl98_n56_Cnn1_SMC",0.0736495693113381,"SMC","Endo"
"70364",1150.57928,496.446235,"query.iter3_cl6","cl130_n43_Nat8_Astro",0.5,"Astro","Glia"
