"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"1789",12254.882620165,9283.792141147,"query.iter3_cl12","cl94_e57_Cyp39a1_L4",0.986806161200152,"L4","Ex"
"1790",8817.95006808959,20923.5397494977,"query.iter3_cl14","cl70_e70_Abca12_L5_NP",0.981620453025519,"L5 NP","Ex"
"1791",4075.62578839596,12872.9038432737,"query.iter3_cl3","cl94_e57_Cyp39a1_L4",0.939332374820759,"L4","Ex"
"1792",21669.5108460307,11249.2434083635,"query.iter3_cl11","cl156_e35_Gpr139_L6_CT",0.7807109869595,"L6 PT","Ex"
"1793",20073.3293058388,9963.13008819778,"query.iter3_cl11","cl106_e50_Dlc1_L6_CT",0.918082162374123,"L6 PT","Ex"
"1794",9075.3805347385,6596.84529226839,"query.iter3_cl1","cl197_e24_Cfap54_L23_IT",0.7807109869595,"L2/3 IT","Ex"
"1796",8816.079373144,21383.6426248273,"query.iter2_cl1","cl160_i34_NA_Pvalb",0.981620453025519,"Pvalb","Inh"
"1798",7161.84100486336,19637.9279081295,"query.iter3_cl11","cl156_e35_Gpr139_L6_CT",0.7807109869595,"L6 PT","Ex"
"1799",14312.8277896497,14004.8749151596,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.926350430688662,"L6 PT","Ex"
"1800",8400.46742990345,11218.9162927631,"query.iter3_cl9","cl145_e37_Zfat_L4",0.798608152876762,"L4","Ex"
"1801",5985.98825374066,12786.0504077368,"query.iter3_cl3","cl146_e37_Rspo1_L4",0.926350430688662,"L4","Ex"
"1803",15151.433090497,7017.03211824328,"query.iter3_cl3","cl142_e38_Mamdc2_L4",0.930604130788195,"L4","Ex"
"1804",10244.8372601222,17077.8194864007,"query.iter3_cl0","cl187_e26_Teddm2_L6_CT",0.765641708776896,"L6 PT","Ex"
"1805",8685.24251208935,16851.0360178249,"query.iter3_cl6","cl2_e381_Rgs2_L6_IT",0.934933159155966,"L6 IT","Ex"
"1806",7230.36787590779,19070.8654870373,"query.iter3_cl0","cl228_e21_Rev1_L6_CT",0.918082162374123,"L6 PT","Ex"
"1808",11921.5983483531,6769.16692463615,"query.iter3_cl3","cl146_e37_Rspo1_L4",0.988407198252632,"L4","Ex"
"1809",6736.88194458058,7768.22373914614,"query.iter2_cl0","cl248_i20_Lsmem1_Sst",0.926350430688662,"Sst","Inh"
"1811",7676.20737272119,11760.3920318326,"query.iter3_cl3","cl142_e38_Mamdc2_L4",0.930604130788195,"L4","Ex"
"1812",9634.37799176221,10300.6067271882,"query.iter3_cl12","cl146_e37_Rspo1_L4",0.926350430688662,"L4","Ex"
"1813",12350.7722454052,4531.19102342987,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.9140713304686,"L2/3 IT","Ex"
